date,stateAbbr,population,spend_acf,spend_aer,spend_all,spend_all_inchigh,spend_all_inclow,spend_all_incmiddle,spend_apg,spend_grf,spend_hcs,spend_tws,statefips,policy,lndailynewdeaths,dailynewdeaths,lndailynewcases,deaths,cases,dailynewcases
2/13/2020,NV,3080156,0.0664,0.191,0.0183,0.00045,0.0806,0.0102,-0.0521,0.00186,-0.00588,0.145,32,0,0,0,0,0,0,
2/14/2020,NV,3080156,0.0476,0.178,0.0187,-0.0108,0.0814,0.0167,-0.0302,0.0274,-0.00154,0.0513,32,0,0,0,0,0,0,
2/15/2020,NV,3080156,0.0228,0.197,0.0142,-0.00687,0.0814,0.00654,-0.0379,0.0289,-0.0204,0.0448,32,0,0,0,0,0,0,
2/16/2020,NV,3080156,0.0407,0.175,0.015,-0.00753,0.0856,0.00721,-0.0375,0.0253,-0.0266,0.0531,32,0,0,0,0,0,0,
2/17/2020,NV,3080156,0.037,0.165,0.0345,0.0181,0.107,0.0229,-0.00417,0.0281,-0.00786,0.0511,32,0,0,0,0,0,0,
2/18/2020,NV,3080156,0.0203,0.235,0.0265,0.00755,0.0903,0.0186,-0.0247,0.0353,-0.0107,0.0493,32,0,0,0,0,0,0,
2/19/2020,NV,3080156,0.0106,0.123,0.023,0.0224,0.093,0.00373,-0.0233,0.0312,-0.00544,0.0348,32,0,0,0,0,0,0,
2/20/2020,NV,3080156,0.00716,0.0377,0.0205,0.0211,0.0791,0.00379,-0.0155,0.0274,0.033,0.015,32,0,0,0,0,0,0,
2/21/2020,NV,3080156,0.0121,-0.0453,0.0268,0.0364,0.0854,0.00527,-0.0145,0.0205,0.0698,0.0539,32,0,0,0,0,0,0,
2/22/2020,NV,3080156,0.0161,-0.0821,0.0156,0.0242,0.036,0.00516,0.00575,0.00238,0.0973,0.0142,32,0,0,0,0,0,0,
2/23/2020,NV,3080156,-0.00744,-0.0851,0.0127,0.0145,0.025,0.00808,0.00706,0.0123,0.101,0.0135,32,0,0,0,0,0,0,
2/24/2020,NV,3080156,-0.0109,-0.0943,0.00573,0.0142,0.0275,-0.00501,0.00703,-0.0124,0.114,0.00843,32,0,0,0,0,0,0,
2/25/2020,NV,3080156,-0.0178,-0.15,0.00767,0.0033,0.00583,0.0104,0.0556,0.000329,0.127,-0.0376,32,0,0,0,0,0,0,
2/26/2020,NV,3080156,-0.0039,-0.173,0.0102,0.00197,0.0138,0.0134,0.0713,0.0276,0.105,-0.0649,32,0,0,0,0,0,0,
2/27/2020,NV,3080156,-0.00149,-0.18,-0.00971,0.0147,-0.0683,-0.00399,-0.00805,0.0648,0.0415,-0.0734,32,0,0,0,0,0,0,
2/28/2020,NV,3080156,-0.00516,-0.228,-0.0342,-0.0274,-0.0823,-0.0226,-0.0279,0.0887,-0.0158,-0.107,32,0,0,0,0,0,0,
2/29/2020,NV,3080156,-0.00733,-0.174,-0.0112,-0.01,-0.0475,-0.000341,-0.0244,0.147,0.0113,-0.0911,32,0,0,0,0,0,0,
3/1/2020,NV,3080156,-0.0116,-0.294,-0.0234,-0.021,-0.0457,-0.0179,-0.0365,0.174,0.0866,-0.11,32,0,0,0,0,0,0,
3/2/2020,NV,3080156,-0.00493,0.0142,0.00162,0.00761,-0.0236,0.00624,-0.0482,0.22,0.0589,-0.126,32,0,0,0,0,0,0,
3/3/2020,NV,3080156,-0.00291,0.0305,0.00175,0.00596,-0.0117,0.00372,-0.078,0.274,0.0715,-0.125,32,0,0,0,0,0,0,
3/4/2020,NV,3080156,-0.000851,0.0683,-0.00238,0.000352,-0.0222,0.00223,-0.0906,0.306,0.0648,-0.132,32,0,0,0,0,0,0,
3/5/2020,NV,3080156,-0.0149,0.0762,-0.0184,-0.00865,-0.0431,-0.016,-0.0838,0.316,0.0767,-0.146,32,0,0,0,0,0,0,
3/6/2020,NV,3080156,-0.0173,0.1,-0.00183,-0.0132,0.0237,-0.00323,-0.0622,0.33,0.0622,-0.144,32,0,0,0,0,0,2,0
3/7/2020,NV,3080156,-0.0314,0.126,-0.00142,-0.00152,0.00982,-0.00473,-0.0659,0.315,0.0538,-0.16,32,0,0,0,0,0,2,0
3/8/2020,NV,3080156,-0.0357,0.487,0.0122,0.00751,0.0303,0.00936,-0.0727,0.306,-0.0304,-0.147,32,0,0,0,0,0,2,0
3/9/2020,NV,3080156,-0.0377,-0.0572,-0.00715,-0.0221,-0.00836,0.000922,0.078,0.29,-0.00945,-0.163,32,0,0,0,0.693147181,0,4,2
3/10/2020,NV,3080156,-0.0439,-0.0901,-0.0219,-0.0336,-0.0329,-0.0126,0.0711,0.271,-0.0374,-0.189,32,0,0,0,0,0,4,0
3/11/2020,NV,3080156,-0.0698,-0.0613,-0.0207,-0.0353,-0.022,-0.0128,0.0534,0.288,-0.0363,-0.191,32,0,0,0,0,0,4,0
3/12/2020,NV,3080156,-0.0603,-0.118,-0.00701,-0.0208,-0.0232,0.00507,0.0276,0.414,-0.00668,-0.213,32,0,0,0,1.098612289,0,7,3
3/13/2020,NV,3080156,-0.0797,-0.133,0.0083,-0.00419,-0.0296,0.0261,0.0611,0.576,-0.0381,-0.237,32,0,0,0,1.386294361,0,11,4
3/14/2020,NV,3080156,-0.112,-0.0728,0.0159,0.018,-0.0145,0.0237,0.046,0.696,-0.0355,-0.259,32,0,0,0,2.079441542,0,19,8
3/15/2020,NV,3080156,-0.136,-0.088,0.0127,0.00631,-0.0093,0.0224,0.0239,0.805,-0.0569,-0.279,32,0,0,0,0.693147181,0,21,2
3/16/2020,NV,3080156,-0.176,-0.101,0.0201,0.0119,0.0164,0.0255,-0.159,1,-0.0856,-0.277,32,0,0,0,1.609437912,0,26,5
3/17/2020,NV,3080156,-0.201,-0.175,0.035,0.0261,0.0421,0.0376,-0.204,1.14,-0.119,-0.31,32,1,0,1,2.944438979,1,45,19
3/18/2020,NV,3080156,-0.249,-0.303,0.0172,0.00455,0.0289,0.0205,-0.25,1.19,-0.202,-0.369,32,1,0,0,2.302585093,1,55,10
3/19/2020,NV,3080156,-0.311,-0.381,-0.0276,-0.0386,0.000885,-0.0302,-0.33,1.09,-0.293,-0.407,32,1,0,0,3.295836866,1,82,27
3/20/2020,NV,3080156,-0.393,-0.433,-0.0779,-0.101,-0.0435,-0.0757,-0.392,0.971,-0.312,-0.459,32,1,0,0,2.833213344,1,99,17
3/21/2020,NV,3080156,-0.472,-0.622,-0.141,-0.176,-0.0911,-0.137,-0.474,0.831,-0.317,-0.497,32,1,0,1,4.189654742,2,165,66
3/22/2020,NV,3080156,-0.55,-0.685,-0.175,-0.209,-0.126,-0.171,-0.525,0.683,-0.311,-0.53,32,1,0,0,0,2,165,0
3/23/2020,NV,3080156,-0.597,-0.731,-0.232,-0.253,-0.179,-0.236,-0.557,0.468,-0.365,-0.593,32,1,0,0,3.218875825,2,190,25
3/24/2020,NV,3080156,-0.64,-0.749,-0.287,-0.299,-0.248,-0.292,-0.579,0.326,-0.455,-0.628,32,1,0.693147181,2,4.317488114,4,265,75
3/25/2020,NV,3080156,-0.668,-0.764,-0.323,-0.321,-0.289,-0.333,-0.578,0.226,-0.493,-0.648,32,1,0.693147181,2,3.912023005,6,315,50
3/26/2020,NV,3080156,-0.69,-0.774,-0.335,-0.338,-0.303,-0.341,-0.566,0.175,-0.495,-0.655,32,1,1.386294361,4,4.49980967,10,405,90
3/27/2020,NV,3080156,-0.688,-0.793,-0.357,-0.362,-0.321,-0.364,-0.57,0.113,-0.5,-0.662,32,1,0,0,4.86753445,10,535,130
3/28/2020,NV,3080156,-0.69,-0.757,-0.367,-0.363,-0.368,-0.369,-0.578,0.0995,-0.51,-0.657,32,1,0,0,4.454347296,10,621,86
3/29/2020,NV,3080156,-0.697,-0.748,-0.378,-0.378,-0.384,-0.376,-0.577,0.0963,-0.507,-0.67,32,1,1.386294361,4,4.762173935,14,738,117
3/30/2020,NV,3080156,-0.705,-0.764,-0.384,-0.382,-0.399,-0.38,-0.587,0.0994,-0.516,-0.673,32,1,0,1,5.204006687,15,920,182
3/31/2020,NV,3080156,-0.7,-0.747,-0.377,-0.38,-0.392,-0.371,-0.583,0.11,-0.516,-0.67,32,1,1.098612289,3,4.820281566,18,1044,124
4/1/2020,NV,3080156,-0.697,-0.727,-0.363,-0.379,-0.385,-0.349,-0.58,0.134,-0.435,-0.658,32,1,2.079441542,8,4.234106505,26,1113,69
4/2/2020,NV,3080156,-0.695,-0.708,-0.36,-0.379,-0.378,-0.345,-0.598,0.151,-0.454,-0.656,32,1,1.791759469,6,5.111987788,32,1279,166
4/3/2020,NV,3080156,-0.703,-0.696,-0.354,-0.371,-0.372,-0.34,-0.523,0.167,-0.471,-0.647,32,1,1.791759469,6,5.187385806,38,1458,179
4/4/2020,NV,3080156,-0.701,-0.71,-0.343,-0.369,-0.334,-0.333,-0.505,0.19,-0.478,-0.662,32,1,1.609437912,5,4.510859507,43,1549,91
4/5/2020,NV,3080156,-0.698,-0.719,-0.336,-0.358,-0.322,-0.328,-0.496,0.216,-0.474,-0.666,32,1,1.098612289,3,5.342334252,46,1758,209
4/6/2020,NV,3080156,-0.694,-0.703,-0.328,-0.344,-0.311,-0.324,-0.484,0.239,-0.47,-0.672,32,1,0,0,4.804021045,46,1880,122
4/7/2020,NV,3080156,-0.703,-0.704,-0.328,-0.343,-0.326,-0.321,-0.42,0.256,-0.466,-0.679,32,1,2.48490665,12,4.510859507,58,1971,91
4/8/2020,NV,3080156,-0.71,-0.71,-0.335,-0.336,-0.321,-0.338,-0.423,0.257,-0.56,-0.693,32,1,0.693147181,2,4.86753445,60,2101,130
4/9/2020,NV,3080156,-0.712,-0.718,-0.339,-0.334,-0.323,-0.346,-0.394,0.272,-0.57,-0.708,32,1,2.995732274,20,5.379897354,80,2318,217
4/10/2020,NV,3080156,-0.708,-0.737,-0.338,-0.324,-0.334,-0.347,-0.476,0.304,-0.586,-0.726,32,1,0.693147181,2,4.927253685,82,2456,138
4/11/2020,NV,3080156,-0.705,-0.741,-0.337,-0.315,-0.335,-0.35,-0.476,0.31,-0.585,-0.727,32,1,1.386294361,4,5.010635294,86,2606,150
4/12/2020,NV,3080156,-0.706,-0.736,-0.353,-0.33,-0.352,-0.366,-0.503,0.245,-0.595,-0.733,32,1,3.218875825,25,4.736198448,111,2720,114
4/13/2020,NV,3080156,-0.708,-0.769,-0.368,-0.353,-0.366,-0.376,-0.51,0.236,-0.621,-0.736,32,1,0.693147181,2,4.941642423,113,2860,140
4/14/2020,NV,3080156,-0.699,-0.786,-0.372,-0.364,-0.364,-0.378,-0.571,0.24,-0.621,-0.735,32,1,0,1,5.170483995,114,3036,176
4/15/2020,NV,3080156,-0.696,-0.792,-0.375,-0.366,-0.374,-0.38,-0.562,0.237,-0.594,-0.746,32,1,2.772588722,16,4.615120517,130,3137,101
4/16/2020,NV,3080156,-0.701,-0.805,-0.37,-0.366,-0.36,-0.376,-0.554,0.23,-0.578,-0.753,32,1,1.945910149,7,4.317488114,137,3212,75
4/17/2020,NV,3080156,-0.705,-0.804,-0.377,-0.375,-0.352,-0.385,-0.547,0.173,-0.561,-0.753,32,1,1.609437912,5,4.691347882,142,3321,109
4/18/2020,NV,3080156,-0.708,-0.833,-0.376,-0.384,-0.345,-0.381,-0.545,0.145,-0.558,-0.749,32,1,2.197224577,9,5.313205979,151,3524,203
4/19/2020,NV,3080156,-0.705,-0.836,-0.363,-0.369,-0.332,-0.369,-0.532,0.169,-0.551,-0.743,32,1,1.386294361,4,4.624972813,155,3626,102
4/20/2020,NV,3080156,-0.7,-0.82,-0.354,-0.362,-0.321,-0.359,-0.535,0.125,-0.529,-0.741,32,1,1.098612289,3,4.430816799,158,3710,84
4/21/2020,NV,3080156,-0.708,-0.766,-0.328,-0.329,-0.297,-0.337,-0.446,0.168,-0.512,-0.736,32,1,1.609437912,5,4.787491743,163,3830,120
4/22/2020,NV,3080156,-0.702,-0.772,-0.322,-0.33,-0.286,-0.328,-0.438,0.164,-0.508,-0.724,32,1,0,0,4.672828834,163,3937,107
4/23/2020,NV,3080156,-0.692,-0.793,-0.325,-0.336,-0.318,-0.322,-0.425,0.156,-0.529,-0.719,32,1,3.17805383,24,4.9698133,187,4081,144
4/24/2020,NV,3080156,-0.679,-0.776,-0.313,-0.332,-0.306,-0.305,-0.417,0.182,-0.514,-0.709,32,1,2.079441542,8,4.844187086,195,4208,127
4/25/2020,NV,3080156,-0.672,-0.753,-0.302,-0.316,-0.303,-0.294,-0.408,0.206,-0.512,-0.69,32,1,2.079441542,8,5.247024072,203,4398,190
4/26/2020,NV,3080156,-0.666,-0.759,-0.299,-0.312,-0.306,-0.29,-0.397,0.257,-0.524,-0.678,32,1,1.098612289,3,4.94875989,206,4539,141
4/27/2020,NV,3080156,-0.661,-0.772,-0.294,-0.31,-0.288,-0.288,-0.379,0.321,-0.542,-0.676,32,1,0,0,4.59511985,206,4638,99
4/28/2020,NV,3080156,-0.658,-0.823,-0.305,-0.328,-0.289,-0.297,-0.454,0.278,-0.555,-0.679,32,1,2.564949357,13,4.248495242,219,4708,70
4/29/2020,NV,3080156,-0.645,-0.816,-0.282,-0.3,-0.282,-0.273,-0.445,0.308,-0.534,-0.67,32,1,1.791759469,6,4.644390899,225,4812,104
4/30/2020,NV,3080156,-0.648,-0.793,-0.27,-0.277,-0.263,-0.269,-0.431,0.33,-0.528,-0.67,32,1,2.48490665,12,4.804021045,237,4934,122
5/1/2020,NV,3080156,-0.639,-0.803,-0.254,-0.256,-0.259,-0.252,-0.417,0.324,-0.444,-0.65,32,1,1.791759469,6,4.779123493,243,5053,119
5/2/2020,NV,3080156,-0.637,-0.781,-0.25,-0.252,-0.255,-0.247,-0.417,0.319,-0.43,-0.652,32,1,2.397895273,11,5.278114659,254,5249,196
5/3/2020,NV,3080156,-0.638,-0.762,-0.242,-0.248,-0.249,-0.237,-0.402,0.316,-0.415,-0.647,32,1,1.098612289,3,4.94875989,257,5390,141
5/4/2020,NV,3080156,-0.635,-0.739,-0.226,-0.214,-0.249,-0.225,-0.397,0.313,-0.367,-0.636,32,1,1.609437912,5,4.418840608,262,5473,83
5/5/2020,NV,3080156,-0.63,-0.721,-0.227,-0.209,-0.253,-0.23,-0.402,0.3,-0.299,-0.638,32,1,1.386294361,4,5.036952602,266,5627,154
5/6/2020,NV,3080156,-0.63,-0.702,-0.236,-0.216,-0.244,-0.243,-0.41,0.286,-0.307,-0.648,32,1,2.302585093,10,3.63758616,276,5665,38
5/7/2020,NV,3080156,-0.627,-0.679,-0.228,-0.211,-0.235,-0.234,-0.393,0.268,-0.254,-0.637,32,1,2.302585093,10,4.369447852,286,5744,79
5/8/2020,NV,3080156,-0.638,-0.605,-0.238,-0.22,-0.245,-0.245,-0.391,0.285,-0.372,-0.653,32,1,1.945910149,7,4.736198448,293,5858,114
5/9/2020,NV,3080156,-0.623,-0.612,-0.232,-0.217,-0.234,-0.24,-0.381,0.309,-0.38,-0.655,32,1,2.079441542,8,4.430816799,301,5942,84
5/10/2020,NV,3080156,-0.6,-0.594,-0.243,-0.226,-0.24,-0.253,-0.395,0.282,-0.398,-0.662,32,0,1.609437912,5,4.644390899,306,6046,104
5/11/2020,NV,3080156,-0.596,-0.617,-0.255,-0.254,-0.237,-0.261,-0.404,0.212,-0.419,-0.659,32,0,0,0,4.304065093,306,6120,74
5/12/2020,NV,3080156,-0.601,-0.622,-0.253,-0.255,-0.24,-0.256,-0.408,0.194,-0.442,-0.639,32,0,1.791759469,6,3.465735903,312,6152,32
5/13/2020,NV,3080156,-0.602,-0.638,-0.252,-0.249,-0.246,-0.255,-0.401,0.178,-0.422,-0.626,32,0,2.197224577,9,5.068904202,321,6311,159
5/14/2020,NV,3080156,-0.594,-0.634,-0.26,-0.263,-0.243,-0.264,-0.419,0.165,-0.424,-0.634,32,0,2.302585093,10,5.141663557,331,6482,171
5/15/2020,NV,3080156,-0.58,-0.671,-0.251,-0.251,-0.218,-0.26,-0.424,0.142,-0.341,-0.623,32,0,2.079441542,8,4.804021045,339,6604,122
5/16/2020,NV,3080156,-0.576,-0.656,-0.249,-0.248,-0.219,-0.258,-0.423,0.11,-0.323,-0.626,32,0,1.791759469,6,4.859812404,345,6733,129
5/17/2020,NV,3080156,-0.585,-0.663,-0.24,-0.23,-0.212,-0.253,-0.423,0.135,-0.312,-0.617,32,0,1.386294361,4,4.343805422,349,6810,77
5/18/2020,NV,3080156,-0.588,-0.642,-0.229,-0.215,-0.208,-0.242,-0.403,0.199,-0.273,-0.61,32,0,0,1,4.828313737,350,6935,125
5/19/2020,NV,3080156,-0.573,-0.642,-0.218,-0.204,-0.198,-0.231,-0.379,0.205,-0.238,-0.618,32,0,2.63905733,14,4.820281566,364,7059,124
5/20/2020,NV,3080156,-0.562,-0.613,-0.2,-0.208,-0.161,-0.208,-0.354,0.223,-0.199,-0.587,32,0,2.197224577,9,4.700480366,373,7169,110
5/21/2020,NV,3080156,-0.554,-0.48,-0.187,-0.18,-0.147,-0.201,-0.33,0.253,-0.211,-0.559,32,0,1.609437912,5,4.882801923,378,7301,132
5/22/2020,NV,3080156,-0.542,-0.469,-0.179,-0.168,-0.154,-0.191,-0.333,0.271,-0.208,-0.57,32,0,1.098612289,3,4.634728988,381,7404,103
5/23/2020,NV,3080156,-0.535,-0.492,-0.173,-0.157,-0.142,-0.19,-0.321,0.274,-0.22,-0.557,32,0,1.791759469,6,4.844187086,387,7531,127
5/24/2020,NV,3080156,-0.527,-0.484,-0.168,-0.171,-0.13,-0.176,-0.287,0.246,-0.205,-0.561,32,0,1.609437912,5,5.472270674,392,7769,238
5/25/2020,NV,3080156,-0.523,-0.518,-0.179,-0.178,-0.158,-0.185,-0.307,0.231,-0.206,-0.559,32,0,0.693147181,2,4.762173935,394,7886,117
5/26/2020,NV,3080156,-0.518,-0.511,-0.172,-0.172,-0.142,-0.181,-0.279,0.255,-0.214,-0.548,32,0,0.693147181,2,4.290459441,396,7959,73
5/27/2020,NV,3080156,-0.523,-0.461,-0.171,-0.168,-0.166,-0.174,-0.274,0.229,-0.21,-0.551,32,0,0,0,4.605170186,396,8059,100
5/28/2020,NV,3080156,-0.521,-0.598,-0.167,-0.168,-0.162,-0.168,-0.274,0.201,-0.194,-0.546,32,0,1.791759469,6,4.510859507,402,8150,91
5/29/2020,NV,3080156,-0.523,-0.574,-0.171,-0.179,-0.163,-0.168,-0.232,0.171,-0.199,-0.481,32,0,2.079441542,8,4.574710979,410,8247,97
5/30/2020,NV,3080156,-0.519,-0.558,-0.18,-0.191,-0.181,-0.173,-0.223,0.17,-0.223,-0.494,32,0,1.609437912,5,4.852030264,415,8375,128
5/31/2020,NV,3080156,-0.505,-0.564,-0.194,-0.191,-0.23,-0.185,-0.23,0.179,-0.232,-0.504,32,0,0.693147181,2,4.9698133,417,8519,144
6/1/2020,NV,3080156,-0.484,-0.564,-0.18,-0.176,-0.212,-0.172,-0.213,0.17,-0.154,-0.489,32,0,0.693147181,2,4.691347882,419,8628,109
6/2/2020,NV,3080156,-0.468,-0.521,-0.174,-0.181,-0.195,-0.164,-0.2,0.149,-0.166,-0.489,32,0,0,1,4.290459441,420,8701,73
6/3/2020,NV,3080156,-0.466,-0.536,-0.186,-0.19,-0.216,-0.174,-0.212,0.136,-0.194,-0.501,32,0,0,0,5.056245805,420,8858,157
6/4/2020,NV,3080156,-0.457,-0.572,-0.191,-0.201,-0.211,-0.179,-0.211,0.129,-0.169,-0.491,32,0,2.197224577,9,4.521788577,429,8950,92
6/5/2020,NV,3080156,-0.452,-0.58,-0.194,-0.192,-0.208,-0.19,-0.222,0.118,-0.224,-0.534,32,0,0,0,5.123963979,429,9118,168
6/6/2020,NV,3080156,-0.435,-0.57,-0.183,-0.179,-0.181,-0.185,-0.207,0.118,-0.215,-0.527,32,0,1.945910149,7,5.236441963,436,9306,188
6/7/2020,NV,3080156,-0.432,-0.568,-0.17,-0.169,-0.135,-0.18,-0.196,0.111,-0.219,-0.508,32,0,0,1,5.236441963,437,9494,188
6/8/2020,NV,3080156,-0.429,-0.548,-0.165,-0.159,-0.141,-0.175,-0.167,0.109,-0.266,-0.504,32,0,0,1,5.187385806,438,9673,179
6/9/2020,NV,3080156,-0.418,-0.549,-0.163,-0.149,-0.149,-0.174,-0.172,0.108,-0.23,-0.492,32,0,1.386294361,4,4.955827058,442,9815,142
6/10/2020,NV,3080156,-0.405,-0.551,-0.154,-0.136,-0.138,-0.168,-0.184,0.113,-0.232,-0.487,32,0,1.098612289,3,5.442417711,445,10046,231
6/11/2020,NV,3080156,-0.397,-0.565,-0.148,-0.115,-0.139,-0.167,-0.186,0.129,-0.242,-0.499,32,0,1.386294361,4,5.135798437,449,10216,170
6/12/2020,NV,3080156,-0.382,-0.557,-0.139,-0.11,-0.13,-0.156,-0.167,0.146,-0.175,-0.49,32,0,2.397895273,11,5.513428746,460,10464,248
6/13/2020,NV,3080156,-0.386,-0.573,-0.135,-0.103,-0.142,-0.15,-0.158,0.144,-0.159,-0.477,32,0,0.693147181,2,5.480638923,462,10704,240
6/14/2020,NV,3080156,-0.369,-0.568,-0.129,-0.0991,-0.125,-0.146,-0.143,0.151,-0.137,-0.473,32,0,0,1,5.66296048,463,10992,288
6/15/2020,NV,3080156,-0.364,-0.529,-0.129,-0.106,-0.131,-0.14,-0.164,0.145,-0.141,-0.475,32,0,0,1,5.332718793,464,11199,207
6/16/2020,NV,3080156,-0.393,-0.528,-0.116,-0.0999,-0.121,-0.123,-0.162,0.152,-0.0756,-0.473,32,0,0.693147181,2,4.762173935,466,11316,117
6/17/2020,NV,3080156,-0.392,-0.513,-0.106,-0.0825,-0.111,-0.117,-0.131,0.152,-0.0343,-0.48,32,0,0,1,5.877735782,467,11673,357
6/18/2020,NV,3080156,-0.382,-0.491,-0.0978,-0.0782,-0.108,-0.105,-0.118,0.164,-0.0236,-0.44,32,0,1.791759469,6,5.187385806,473,11852,179
6/19/2020,NV,3080156,-0.375,-0.5,-0.0875,-0.0735,-0.105,-0.0899,-0.118,0.187,-0.0409,-0.446,32,0,0.693147181,2,5.743003188,475,12164,312
6/20/2020,NV,3080156,-0.36,-0.476,-0.0808,-0.0763,-0.0891,-0.0809,-0.105,0.204,-0.0399,-0.453,32,0,1.386294361,4,5.888877958,479,12525,361
6/21/2020,NV,3080156,-0.346,-0.404,-0.0734,-0.0707,-0.0958,-0.0683,-0.0973,0.19,-0.067,-0.459,32,0,1.945910149,7,6.11368218,486,12977,452
6/22/2020,NV,3080156,-0.348,-0.438,-0.075,-0.0644,-0.0861,-0.0775,-0.0905,0.202,-0.0537,-0.46,32,0,0,1,5.556828062,487,13236,259
6/23/2020,NV,3080156,-0.326,-0.452,-0.0836,-0.0741,-0.0779,-0.0903,-0.0881,0.203,-0.111,-0.451,32,0,1.098612289,3,5.826000107,490,13575,339
6/24/2020,NV,3080156,-0.329,-0.474,-0.09,-0.088,-0.0776,-0.0947,-0.0734,0.193,-0.132,-0.442,32,0,0.693147181,2,6.180016654,492,14058,483
6/25/2020,NV,3080156,-0.333,-0.496,-0.1,-0.0984,-0.0835,-0.106,-0.0695,0.187,-0.129,-0.487,32,0,0.693147181,2,5.996452089,494,14460,402
6/26/2020,NV,3080156,-0.343,-0.511,-0.112,-0.116,-0.0932,-0.115,-0.0597,0.168,-0.131,-0.462,32,0,0,1,6.11146734,495,14911,451
6/27/2020,NV,3080156,-0.357,-0.508,-0.123,-0.119,-0.112,-0.129,-0.0723,0.15,-0.12,-0.468,32,0,1.098612289,3,6.104793232,498,15359,448
6/28/2020,NV,3080156,-0.373,-0.612,-0.135,-0.133,-0.125,-0.14,-0.0681,0.164,-0.123,-0.469,32,0,0.693147181,2,6.947937069,500,16400,1041
6/29/2020,NV,3080156,-0.373,-0.625,-0.141,-0.15,-0.137,-0.139,-0.0539,0.173,-0.15,-0.466,32,0,0,0,6.668228248,500,17187,787
6/30/2020,NV,3080156,-0.37,-0.624,-0.139,-0.134,-0.135,-0.143,-0.0626,0.177,-0.16,-0.491,32,0,1.609437912,5,6.66440902,505,17971,784
7/1/2020,NV,3080156,-0.367,-0.578,-0.134,-0.153,-0.122,-0.128,0.00681,0.199,-0.0877,-0.501,32,0,0.693147181,2,6.415096959,507,18582,611
1/24/2020,NY,19453561,0.00198,-0.036,-0.00627,-0.00386,0.00058,-0.0101,0.0149,-0.0222,-0.0288,0.0598,36,0,0,0,0,0,0,
1/25/2020,NY,19453561,0.0317,0.00478,0.0117,0.00752,0.0222,0.0148,0.0203,0.024,-0.0168,0.0773,36,0,0,0,0,0,0,
1/26/2020,NY,19453561,-0.00126,-0.0139,0.0116,0.0135,0.00854,0.0102,-0.00144,0.0732,-0.0204,0.0902,36,0,0,0,0,0,0,
1/27/2020,NY,19453561,-0.0281,-0.0209,-0.0182,-0.0105,-0.0268,-0.0252,-0.0379,-0.018,-0.0225,0.0553,36,0,0,0,0,0,0,
1/28/2020,NY,19453561,-0.0348,-0.00516,-0.017,-0.00317,-0.0257,-0.0307,-0.0235,-0.0318,-0.019,0.0715,36,0,0,0,0,0,0,
1/29/2020,NY,19453561,-0.0252,-0.0122,-0.0335,-0.0272,-0.0402,-0.0394,-0.0351,-0.0381,-0.0593,-0.0172,36,0,0,0,0,0,0,
1/30/2020,NY,19453561,-0.0134,-6.67E-05,-0.0196,-0.0166,-0.0225,-0.0224,-0.00885,-0.0223,-0.037,-0.0552,36,0,0,0,0,0,0,
1/31/2020,NY,19453561,-0.0173,0.00224,-0.00866,-0.0112,-0.000685,-0.00742,-0.000181,-0.0102,-0.0105,-0.0353,36,0,0,0,0,0,0,
2/1/2020,NY,19453561,-0.0136,-0.0118,-0.00675,-0.0116,0.0157,-0.00555,0.0224,0.0184,-0.0361,-0.0468,36,0,0,0,0,0,0,
2/2/2020,NY,19453561,-0.0101,-0.0192,-0.0199,-0.0261,0.0063,-0.0179,0.0159,-0.0034,-0.0444,-0.0724,36,0,0,0,0,0,0,
2/3/2020,NY,19453561,-0.00411,0.000523,-0.00879,-0.00976,0.0198,-0.0132,0.0242,-0.0232,-0.0421,-0.0415,36,0,0,0,0,0,0,
2/4/2020,NY,19453561,-0.00188,0.0128,-0.00431,-0.0125,0.0236,-0.0006,0.00454,-0.00637,-0.0663,-0.0371,36,0,0,0,0,0,0,
2/5/2020,NY,19453561,-0.0135,0.0576,0.00209,-0.00436,0.0256,0.00448,-0.0157,0.00509,-0.0541,-0.02,36,0,0,0,0,0,0,
2/6/2020,NY,19453561,-0.0292,0.0374,-0.0161,-0.0232,0.0109,-0.0137,-0.0454,-0.0105,-0.0886,-0.0153,36,0,0,0,0,0,0,
2/7/2020,NY,19453561,-0.061,0.0394,-0.0381,-0.0338,-0.0239,-0.0456,-0.0723,-0.0554,-0.102,-0.0333,36,0,0,0,0,0,0,
2/8/2020,NY,19453561,-0.0757,0.0563,-0.0318,-0.0213,-0.0347,-0.0429,-0.0634,-0.0617,-0.0796,-0.0218,36,0,0,0,0,0,0,
2/9/2020,NY,19453561,-0.0738,0.067,-0.0171,-0.00496,-0.0206,-0.03,-0.0588,-0.0364,-0.0664,-0.00254,36,0,0,0,0,0,0,
2/10/2020,NY,19453561,-0.087,0.0624,-0.037,-0.0291,-0.0405,-0.0453,-0.0671,-0.0177,-0.0701,-0.0532,36,0,0,0,0,0,0,
2/11/2020,NY,19453561,-0.0912,0.0382,-0.0449,-0.0348,-0.0497,-0.0553,-0.0681,-0.0406,-0.0436,-0.0612,36,0,0,0,0,0,0,
